city,地铁站名,线路名称,是否是换乘站,Lat,Lon,是否换乘站
Los Angeles-US,Harbor Freeway, C Line,,33.9287193, -118.2812626,no
Los Angeles-US,Hawthorne/Lennox, C Line,,33.9335004, -118.3519756,no
Los Angeles-US,Heritage Square, L Line,,34.087127, -118.2132887,no
Los Angeles-US,Highland Park, L Line,,34.1112098, -118.1925442,no
Los Angeles-US,Hollywood/Highland, B Line,,34.1017097, -118.3392518,no
Los Angeles-US,Hollywood/Vine, B Line,,34.1014183, -118.3257421,no
Los Angeles-US,Hollywood/Western, B Line,,34.1015578, -118.3090574,no
Los Angeles-US,Hyde Park, K Line,,33.9883602, -118.3308410,no
Los Angeles-US,Indiana, L Line,,34.0342673, -118.1921717,no
Los Angeles-US,Irwindale, L Line,,34.128813, -117.9333393,no
Los Angeles-US,Jefferson/USC, E Line,,34.02213, -118.2781224,no
Los Angeles-US,La Cienega/Jefferson, E Line,,34.0263634, -118.3721521,no
Los Angeles-US,Lake, L Line,,34.1518118, -118.1321159,no
Los Angeles-US,Lakewood Boulevard, C Line,,33.9130799, -118.1406419,no
Los Angeles-US,LATTC/Ortho Institute, E Line,,34.0291645, -118.2735701,no
Los Angeles-US,Leimert Park, K Line,,34.0046294, -118.3326690,no
Los Angeles-US,Lincoln/Cypress, L Line,,34.0807497, -118.2207106,no
Los Angeles-US,Long Beach Boulevard, C Line,,33.9248873, -118.2099680,no
Los Angeles-US,Maravilla, L Line,,34.0332976, -118.1681507,no
Los Angeles-US,Mariachi Plaza, L Line,,34.0474812, -118.2190832,no
Los Angeles-US,Mariposa, C Line,,33.9232168, -118.3875790,no
Los Angeles-US,Martin Luther King Jr., K Line,,34.0102787, -118.3353790,no
Los Angeles-US,Memorial Park, L Line,,34.148477, -118.1474604,no
Los Angeles-US,Monrovia, L Line,,34.1331459, -118.0034453,no
Los Angeles-US,North Hollywood, B Line,,34.168894, -118.3766314,no
Los Angeles-US,Norwalk, C Line,,33.9140388, -118.1046324,no
Los Angeles-US,Pacific Avenue, A Line,,33.7723341, -118.1937561,no
Los Angeles-US,Pacific Coast Highway, A Line,,33.7894805, -118.1893842,no
Los Angeles-US,Palms, E Line,,34.0293247, -118.4042754,no
Los Angeles-US,Pershing Square," B, D Line",,34.0496322, -118.2510126,yes
Los Angeles-US,Pico," A, E Line",,34.0406717, -118.2661915,yes
Los Angeles-US,Pico/Aliso, L Line,,34.0476438, -118.2260163,no
Los Angeles-US,Redondo Beach, C Line,,33.8945006, -118.3689778,no
Los Angeles-US,San Pedro Street, A Line,,34.0270236, -118.2559563,no
Los Angeles-US,Sierra Madre Villa, L Line,,34.1484546, -118.0814884,no
Los Angeles-US,Slauson, A Line,,33.9891467, -118.2434203,no
Los Angeles-US,Soto, L Line,,34.0436132, -118.2102316,no
Los Angeles-US,South Pasadena, L Line,,34.1152538, -118.1577981,no
Los Angeles-US,Southwest Museum, L Line,,34.0982784, -118.2066457,no
Los Angeles-US,Union Station," B, D, L Line",,39.75363, -105.0007481,yes
Los Angeles-US,Universal City/Studio City, B Line,,34.1393585, -118.3623590,no
Los Angeles-US,Vermont/Athens, C Line,,33.9286905, -118.2918683,no
Los Angeles-US,Vermont/Beverly, B Line,,34.0766342, -118.2919583,no
Los Angeles-US,Vermont/Santa Monica, B Line,,34.090641, -118.2920440,no
Los Angeles-US,Vermont/Sunset, B Line,,34.0983459, -118.2915579,no
Los Angeles-US,Vernon, A Line,,34.0033442, -118.2433076,no
Los Angeles-US,Wardlow, A Line,,33.8198514, -118.1960776,no
Los Angeles-US,Washington, A Line,,34.0200544, -118.2430755,no
Los Angeles-US,Westchester/Veterans, K Line,,33.961979, -118.3745670,no
Los Angeles-US,Westlake/MacArthur Park," B, D Line",,34.05674, -118.2754786,yes
Los Angeles-US,Westwood/Rancho Park, E Line,,34.0368181, -118.4245788,no
Los Angeles-US,Willow Street, A Line,,33.8066989, -118.1896702,no
Los Angeles-US,Willowbrook/Rosa Parks," A, C Line",,33.9282894, -118.2383745,yes
Los Angeles-US,Wilshire/Normandie, D Line,,34.0614318, -118.3009228,no
Los Angeles-US,Wilshire/Vermont," B, D Line",,34.0626617, -118.2906103,yes
Los Angeles-US,Wilshire/Western, D Line,,34.0621149, -118.3088618,no
Miami-US,Allapattah,"  Green, Orange Line",,25.808706, -80.2154675,yes
Miami-US,Brickell,"  Green, Orange Line",,25.7637907, -80.1954604,yes
Miami-US,Brownsville,  Green Line,,25.8220299, -80.2407144,no
Miami-US,Civic Center,"  Green, Orange Line",,25.7896904, -80.2150352,yes
Miami-US,Coconut Grove,"  Green, Orange Line",,25.7398164, -80.2388468,yes
Miami-US,Culmer,"  Green, Orange Line",,25.7845569, -80.2075405,yes
Miami-US,Dadeland North,"  Green, Orange Line",,25.691956, -80.3051175,yes
Miami-US,Dadeland South,"  Green, Orange Line",,25.6850336, -80.3136848,yes
Miami-US,Douglas Road,"  Green, Orange Line",,25.7327678, -80.2548678,yes
Miami-US,Dr. Martin Luther King Jr.,  Green Line,,25.8323868, -80.2411958,no
Miami-US,Earlington Heights,"  Green, Orange Line",,25.8124614, -80.2299699,yes
Miami-US,Government Center,"  Green, Orange Line",,25.7760632, -80.1961058,yes
Miami-US,Hialeah,  Green Line,,25.8411684, -80.2790512,no
Miami-US,Historic Overtown/Lyric Theatre,"  Green, Orange Line",,25.7809166, -80.1962822,yes
Miami-US,Miami International Airport,  Orange Line,,25.7979241, -80.2586662,no
Miami-US,Northside,  Green Line,,25.8458214, -80.2488239,no
Miami-US,Okeechobee,  Green Line,,25.8398296, -80.3015392,no
Miami-US,Palmetto,  Green Line,,25.8433852, -80.3236991,no
Miami-US,Santa Clara,"  Green, Orange Line",,25.7957871, -80.2152009,yes
Miami-US,South Miami,"  Green, Orange Line",,25.7050582, -80.2890739,yes
Miami-US,Tri-Rail,  Green Line,,25.8454673, -80.2596553,no
Miami-US,University,"  Green, Orange Line",,25.7148148, -80.2769765,yes
Miami-US,Vizcaya,"  Green, Orange Line",,25.7497117, -80.2117456,yes
New York-US,Van Cortlandt Park - 242 St,NYCS-IRT Broadway–Seventh Avenue Line,否,40.8894635,-73.898489,
New York-US,238 St,NYCS-IRT Broadway–Seventh Avenue Line,否,40.8849733,-73.900691,
New York-US,231 St,NYCS-IRT Broadway–Seventh Avenue Line,否,40.8789536,-73.904797,
New York-US,Marble Hill - 225 St,NYCS-IRT Broadway–Seventh Avenue Line,否,40.8742974,-73.9101947,
New York-US,215 St,NYCS-IRT Broadway–Seventh Avenue Line,否,40.8695689,-73.9151877,
New York-US,207 St,NYCS-IRT Broadway–Seventh Avenue Line,否,40.8644038,-73.9189683,
New York-US,Dyckman St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.8609284,-73.9252547,
New York-US,191 St,NYCS-IRT Broadway–Seventh Avenue Line,否,40.8552578,-73.9293981,
New York-US,181 St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.849301,-73.9337563,
New York-US,168 St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.8405084,-73.9402259,
New York-US,157 St,NYCS-IRT Broadway–Seventh Avenue Line,否,40.8340678,-73.944916,
New York-US,145 St (IRT Broadway–Seventh Avenue Line 1),NYCS-IRT Broadway–Seventh Avenue Line,否,40.8264999,-73.9504381,
New York-US,137 St - City College,NYCS-IRT Broadway–Seventh Avenue Line,否,40.8214204,-73.9541465,
New York-US,125 St (IRT Broadway–Seventh Avenue Line 1),NYCS-IRT Broadway–Seventh Avenue Line,否,40.8157366,-73.9582809,
New York-US,116 St - Columbia University,NYCS-IRT Broadway–Seventh Avenue Line,否,40.8080596,-73.9639029,
New York-US,Cathedral Pkwy (110 St) (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.8042494,-73.9665992,
New York-US,103 St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7991792,-73.9685325,
New York-US,96 St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7943793,-73.9719996,
New York-US,86 St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7883389,-73.9765049,
New York-US,79 St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7838618,-73.9799918,
New York-US,72 St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7790162,-73.9818557,
New York-US,66 St - Lincoln Center,NYCS-IRT Broadway–Seventh Avenue Line,否,40.7732766,-73.9822029,
New York-US,59 St - Columbus Circle (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7683815,-73.9819162,
New York-US,50 St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7616618,-73.9838968,
New York-US,Times Sq - 42 St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7552477,-73.9875424,
New York-US,34 St - Penn Station (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7510053,-73.9906229,
New York-US,28 St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.747217,-73.9933621,
New York-US,23 St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7440859,-73.995641,
New York-US,18 St,NYCS-IRT Broadway–Seventh Avenue Line,否,40.7410394,-73.9978652,
New York-US,14 St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7379008,-74.0001587,
New York-US,Christopher St - Sheridan Sq,NYCS-IRT Broadway–Seventh Avenue Line,否,40.7336088,-74.0028294,
New York-US,Houston St,NYCS-IRT Broadway–Seventh Avenue Line,否,40.7285993,-74.0053077,
New York-US,Canal St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7225571,-74.0062894,
New York-US,Franklin St ,NYCS-IRT Broadway–Seventh Avenue Line,否,40.7191096,-74.0069428,
New York-US,Chambers St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7155081,-74.0092451,
New York-US,WTC Cortlandt,NYCS-IRT Broadway–Seventh Avenue Line,否,40.7111153,-74.0122698,
New York-US,Rector St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7073629,-74.01385,
New York-US,South Ferry,NYCS-IRT Broadway–Seventh Avenue Line,否,40.7017103,-74.0131489,
New York-US,Wakefield - 241 St,NYCS-IRT Broadway–Seventh Avenue Line,否,40.9031569,-73.8506021,
New York-US,Nereid Av,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8984462,-73.8543357,
New York-US,233 St,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8933832,-73.8574009,
New York-US,225 St,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8879866,-73.8603882,
New York-US,219 St,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8838215,-73.8626982,
New York-US,"Gun Hill Rd (IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue)","NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8776606,-73.8663902,
New York-US,Burke Av,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8714348,-73.8671748,
New York-US,Allerton Av,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8654299,-73.8673652,
New York-US,"Pelham Pkwy (IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue)","NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.857229,-73.8676281,
New York-US,Bronx Park East ,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8489744,-73.8683841,
New York-US,E 180 St,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8418946,-73.8735195,
New York-US,West Farms Sq - E Tremont Av,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8406659,-73.8796826,
New York-US,174 St,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8373195,-73.8877378,
New York-US,Freeman St,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8301265,-73.8918422,
New York-US,Simpson St,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.824126,-73.8929633,
New York-US,Intervale Av,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8221585,-73.8967991,
New York-US,"Prospect Av (IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line)","NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8196507,-73.9016566,
New York-US,Jackson Av,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.816519,-73.90778,
New York-US,3 Av - 149 St,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8160747,-73.917684,
New York-US,"149 St - Grand Concourse (IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue)","NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.8185039,-73.9270562,
New York-US,135 St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.8141229,-73.9408924,
New York-US,"125 St (IRT Broadway–Seventh Avenue Line 2,3)",NYCS-IRT Broadway–Seventh Avenue Line,否,40.8077529,-73.9455416,
New York-US,116 St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.8020498,-73.9497314,
New York-US,Central Park North (110 St),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7985081,-73.9524896,
New York-US,Park Place (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7132181,-74.0091645,
New York-US,Fulton St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.709426,-74.0065858,
New York-US,Wall St (IRT Broadway–Seventh Avenue Line),NYCS-IRT Broadway–Seventh Avenue Line,否,40.7067241,-74.0091832,
New York-US,Clark St,NYCS-IRT Broadway–Seventh Avenue Line,否,40.6974653,-73.9930222,
New York-US,Borough Hall,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6924142,-73.9900634,
New York-US,Hoyt St,NYCS-IRT Broadway–Seventh Avenue Line,否,40.6905128,-73.9849862,
New York-US,Nevins St,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6887102,-73.9808138,
New York-US,"Atlantic Av - Barclays Center (IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line)","NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6844949,-73.9777657,
New York-US,"Bergen St (IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line)","NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6808135,-73.9750886,
New York-US,Grand Army Plaza,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6749223,-73.9708155,
New York-US,Eastern Pkwy - Brooklyn Museum,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6719337,-73.9642451,
New York-US,Franklin Av - Medgar Evers College,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6706813,-73.9579734,
New York-US,President St - Medgar Evers College,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6680739,-73.9506525,
New York-US,Sterling St,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6630955,-73.9508689,
New York-US,Winthrop St,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6570982,-73.9502145,
New York-US,"Church Av (IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line)","NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6507967,-73.9495439,
New York-US,Beverly Rd,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6451265,-73.9489324,
New York-US,Newkirk Av - Little Haiti,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6399641,-73.9483922,
New York-US,Flatbush Av - Brooklyn College,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6328717,-73.9476352,
New York-US,Harlem - 148 St,NYCS-IRT Broadway–Seventh Avenue Line,否,40.823712,-73.9361014,
New York-US,145 St (IRT Broadway–Seventh Avenue Line 3),NYCS-IRT Broadway–Seventh Avenue Line,否,40.8204635,-73.9362163,
New York-US,"Nostrand Av (IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line)","NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6698674,-73.9505172,
New York-US,Kingston Av,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6694074,-73.9421829,
New York-US,Crown Hts - Utica Av,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6688226,-73.9311116,
New York-US,Sutter Av - Rutland Rd,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6648322,-73.9227587,
New York-US,Saratoga Av,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6614626,-73.9162598,
New York-US,"Rockaway Av (IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue)","NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6625582,-73.9088634,
New York-US,Junius St,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6635137,-73.9024354,
New York-US,Pennsylvania Av,"NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6646501,-73.894767,
New York-US,"Van Siclen Av (IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue)","NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6654867,-73.889236,
New York-US,"New Lots Av (IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue)","NYCS-IRT Broadway–Seventh Avenue Line, IRT Lexington Avenue Line",是,40.6662999,-73.8837211,
New York-US,Woodlawn,NYCS-IRT Lexington Avenue Line,否,40.8957527,-73.8624521,
New York-US,Mosholu Pkwy,NYCS-IRT Lexington Avenue Line,否,40.8797323,-73.8846699,
New York-US,Bedford Park Blvd - Lehman College,NYCS-IRT Lexington Avenue Line,否,40.8733378,-73.8901557,
New York-US,Kingsbridge Rd (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.8676734,-73.8972491,
New York-US,Fordham Rd (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.8628436,-73.9010086,
New York-US,183 St,NYCS-IRT Lexington Avenue Line,否,40.8583564,-73.9038946,
New York-US,Burnside Av,NYCS-IRT Lexington Avenue Line,否,40.8534266,-73.9077258,
New York-US,176 St,NYCS-IRT Lexington Avenue Line,否,40.8484815,40.8484815,
New York-US,Mt Eden Av,NYCS-IRT Lexington Avenue Line,否,40.8443436,-73.9147452,
New York-US,170 St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.8400335,-73.917815,
New York-US,167 St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.8357244,-73.9212797,
New York-US,161 St - Yankee Stadium (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.8280359,-73.9258017,
New York-US,149 St - Grand Concourse (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.8183725,-73.9274003,
New York-US,138 St - Grand Concourse,NYCS-IRT Lexington Avenue Line,否,40.8131324,-73.929968,
New York-US,125 St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.8043494,-73.937411,
New York-US,116 St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.7985915,-73.9415679,
New York-US,110 St,NYCS-IRT Lexington Avenue Line,否,40.7947868,-73.9443458,
New York-US,103 St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.7902977,-73.9476244,
New York-US,96 St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.7858647,-73.9508992,
New York-US,86 St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.7794939,-73.9555295,
New York-US,77 St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.7736528,-73.9598437,
New York-US,68 St - Hunter College,NYCS-IRT Lexington Avenue Line,否,40.7678782,-73.9641187,
New York-US,59 St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.7627065,-73.9678801,
New York-US,51 St,NYCS-IRT Lexington Avenue Line,否,40.7571102,-73.9719555,
New York-US,Grand Central - 42 St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.751776,-73.976848,
New York-US,33 St,NYCS-IRT Lexington Avenue Line,否,40.7463947,-73.9818293,
New York-US,28 St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.7433137,-73.9840753,
New York-US,23 St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.7401787,-73.9863823,
New York-US,14 St - Union Sq (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.7347942,-73.9899805,
New York-US,Astor Pl,NYCS-IRT Lexington Avenue Line,否,40.7298513,-73.991398,
New York-US,Bleecker St,NYCS-IRT Lexington Avenue Line,否,40.7259471,-73.9946797,
New York-US,Spring St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.7223025,-73.9971855,
New York-US,Canal St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.7184961,-74.0004678,
New York-US,Brooklyn Bridge - City Hall,NYCS-IRT Lexington Avenue Line,否,40.71235,-74.0050702,
New York-US,Fulton St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.7103638,-74.0095697,
New York-US,Wall St (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.7079284,-74.0114693,
New York-US,Bowling Green,NYCS-IRT Lexington Avenue Line,否,40.7045091,-74.0140946,
New York-US,Eastchester - Dyre Av,NYCS-IRT Lexington Avenue Line,否,40.8880604,-73.8309856,
New York-US,Baychester Av,NYCS-IRT Lexington Avenue Line,否,40.879437,-73.8379902,
New York-US,Gun Hill Rd (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.8700741,-73.8459107,
New York-US,Pelham Pkwy (IRT Lexington Avenue Line),NYCS-IRT Lexington Avenue Line,否,40.8588576,-73.8554627,
New York-US,Morris Park,NYCS-IRT Lexington Avenue Line,否,40.8545235,-73.8602968,
New York-US,Pelham Bay Park,NYCS-IRT Lexington Avenue Line,否,40.852548,-73.827938,
New York-US,Buhre Av,NYCS-IRT Lexington Avenue Line,否,40.847037,-73.8322772,
New York-US,Middletown Rd,NYCS-IRT Lexington Avenue Line,否,40.8439123,-73.836261,
New York-US,Westchester Sq - East Tremont Av,NYCS-IRT Lexington Avenue Line,否,40.8400475,-73.8427671,
New York-US,Zerega Av,NYCS-IRT Lexington Avenue Line,否,40.8367792,-73.8466904,
New York-US,Castle Hill Av,NYCS-IRT Lexington Avenue Line,否,40.8342413,-73.8512738,
New York-US,Parkchester,NYCS-IRT Lexington Avenue Line,否,40.8332047,-73.8609723,
New York-US,St Lawrence Av,NYCS-IRT Lexington Avenue Line,否,40.8316162,-73.8672666,
New York-US,Morrison Av - Soundview,NYCS-IRT Lexington Avenue Line,否,40.8294972,-73.8746243,
New York-US,Elder Av,NYCS-IRT Lexington Avenue Line,否,40.8285948,-73.8791931,
New York-US,Whitlock Av,NYCS-IRT Lexington Avenue Line,否,40.8265891,-73.8862747,
New York-US,Hunts Point Av,NYCS-IRT Lexington Avenue Line,否,40.8208004,-73.8908065,
New York-US,Longwood Av,NYCS-IRT Lexington Avenue Line,否,40.8162916,-73.8962205,
New York-US,E 149 St,NYCS-IRT Lexington Avenue Line,否,40.8120839,-73.9041639,
New York-US,E 143 St - St Mary's St,NYCS-IRT Lexington Avenue Line,否,40.8082006,-73.907817,
New York-US,Cypress Av,NYCS-IRT Lexington Avenue Line,否,40.8051423,-73.9135096,
New York-US,Brook Av,NYCS-IRT Lexington Avenue Line,否,40.807555,-73.9192429,
New York-US,3 Av - 138 St,NYCS-IRT Lexington Avenue Line,否,40.8104414,-73.9260537,
New York-US,Flushing - Main St,NYCS-IRT Flushing Line,否,40.7585195,-73.8298574,
New York-US,Mets - Willets Point,NYCS-IRT Flushing Line,否,40.7524337,-73.8441172,
New York-US,111 St (IRT Flushing Line),NYCS-IRT Flushing Line,否,40.7517926,-73.8552317,
New York-US,103 St - Corona Plaza,NYCS-IRT Flushing Line,否,40.7498871,-73.8626767,
New York-US,Junction Blvd,NYCS-IRT Flushing Line,否,40.7491675,-73.8694786,
New York-US,90 St - Elmhurst Av,NYCS-IRT Flushing Line,否,40.7483933,-73.8767862,
New York-US,82 St - Jackson Hts,NYCS-IRT Flushing Line,否,40.7476192,-73.8841432,
New York-US,74 St - Broadway,NYCS-IRT Flushing Line,否,40.7468762,-73.8912482,
New York-US,69 St,NYCS-IRT Flushing Line,否,40.7463474,-73.896305,
New York-US,61 St - Woodside,NYCS-IRT Flushing Line,否,40.7456359,-73.9030518,
New York-US,52 St,NYCS-IRT Flushing Line,否,40.7441763,-73.9124986,
New York-US,46 St - Bliss St,NYCS-IRT Flushing Line,否,40.7431184,-73.9182509,
New York-US,40 St - Lowery St,NYCS-IRT Flushing Line,否,40.7438431,-73.9244296,
New York-US,33 St - Rawson St,NYCS-IRT Flushing Line,否,40.7446199,-73.9312304,
New York-US,Queensboro Plaza,"NYCS-IRT Flushing Line, BMT Broadway Line",是,40.750607,-73.9402599,
New York-US,Court Sq (IRT Flushing Line),NYCS-IRT Flushing Line,否,40.7464555,-73.9454525,
New York-US,Hunters Point Av,NYCS-IRT Flushing Line,否,40.7424147,-73.9481036,
New York-US,Vernon Blvd - Jackson Av,NYCS-IRT Flushing Line,否,40.7426919,-73.9540014,
New York-US,Grand Central - 42 St (IRT Flushing Line),NYCS-IRT Flushing Line,否,40.7514309,-73.976041,
New York-US,5 Av,NYCS-IRT Flushing Line,否,40.753821,-73.9819629,
New York-US,Times Sq - 42 St (IRT Flushing Line),NYCS-IRT Flushing Line,否,40.7552718,-73.9872256,
New York-US,34 St - Hudson Yards,NYCS-IRT Flushing Line,否,40.7561925,-74.0016694,
New York-US,Inwood - 207 St,NYCS-IND Eighth Avenue Line,否,40.8677645,-73.9210552,
New York-US,Dyckman St (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.8652769,-73.9277986,
New York-US,190 St,NYCS-IND Eighth Avenue Line,否,40.8591154,-73.9341529,
New York-US,181 St (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.8517607,-73.9379597,
New York-US,175 St,NYCS-IND Eighth Avenue Line,否,40.8475742,-73.9396291,
New York-US,168 St (IND Eighth Avenue Line),NYCS-IND Eighth Avenue Line,否,40.8409712,-73.9394687,
