Shape_Length,Shape_Area,city,Level1,Level2,Level3,UID,StationNum,Ratio_1,Ratio_1Type
1.951900188852078,0.174992605216639,US.IA.DU,US,Iowa,Dubuque,US.IA.DU,0,,
1.438732372018826,0.116713933788753,US.IA.EM,US,Iowa,Emmet,US.IA.EM,0,,
1.833526420668769,0.209944320037837,US.IA.FT,US,Iowa,Fayette,US.IA.FT,0,,
1.554613386657877,0.143971845195282,US.IA.FL,US,Iowa,Floyd,US.IA.FL,0,,
1.646183700504928,0.165687407935792,US.IA.FN,US,Iowa,Franklin,US.IA.FN,0,,
1.614185642791799,0.142639510168634,US.IA.FO,US,Iowa,Fremont,US.IA.FO,0,,
1.621474553599831,0.160947816773208,US.IA.GE,US,Iowa,Greene,US.IA.GE,0,,
1.677041351504793,0.141653915518625,US.IA.GN,US,Iowa,Grundy,US.IA.GN,0,,
1.723914643703582,0.166179435838459,US.IA.GH,US,Iowa,Guthrie,US.IA.GH,0,,
1.710951067604774,0.163581795441464,US.IA.HM,US,Iowa,Hamilton,US.IA.HM,0,,
1.644584251900493,0.165051848193518,US.IA.HN,US,Iowa,Hancock,US.IA.HN,0,,
1.687523724926346,0.161469197227285,US.IA.HD,US,Iowa,Hardin,US.IA.HD,0,,
2.139497768864253,0.195319460941332,US.IA.HR,US,Iowa,Harrison,US.IA.HR,0,,
1.387320425173052,0.120872119136204,US.IA.HE,US,Iowa,Henry,US.IA.HE,0,,
1.524110927406217,0.136882087198608,US.IA.HO,US,Iowa,Howard,US.IA.HO,0,,
1.474548511107949,0.124917135837870,US.IA.HU,US,Iowa,Humboldt,US.IA.HU,0,,
1.535235581586154,0.122502087446269,US.IA.ID,US,Iowa,Ida,US.IA.ID,0,,
1.649772454940120,0.164823501171419,US.IA.IO,US,Iowa,Iowa,US.IA.IO,0,,
2.063528293122481,0.183764214062683,US.IA.JC,US,Iowa,Jackson,US.IA.JC,0,,
1.894699646029395,0.205312476071412,US.IA.JS,US,Iowa,Jasper,US.IA.JS,0,,
1.450958884276045,0.121339861963656,US.IA.JE,US,Iowa,Jefferson,US.IA.JE,0,,
1.821008270306238,0.174573166974946,US.IA.JH,US,Iowa,Johnson,US.IA.JH,0,,
1.627676224527384,0.162044163973169,US.IA.JN,US,Iowa,Jones,US.IA.JN,0,,
1.627340973825526,0.161899560239936,US.IA.KE,US,Iowa,Keokuk,US.IA.KE,0,,
2.140799063387106,0.282510674661321,US.IA.KO,US,Iowa,Kossuth,US.IA.KO,0,,
1.948437316486036,0.148714788662619,US.IA.LE,US,Iowa,Lee,US.IA.LE,0,,
1.804242739693541,0.203397226863705,US.IA.LI,US,Iowa,Linn,US.IA.LI,0,,
1.754936968360936,0.115464630315008,US.IA.LO,US,Iowa,Louisa,US.IA.LO,0,,
1.443000290156948,0.120403406779491,US.IA.LU,US,Iowa,Lucas,US.IA.LU,0,,
2.065138428457498,0.169400606936455,US.IA.LY,US,Iowa,Lyon,US.IA.LY,0,,
1.598401138588613,0.156475516722528,US.IA.MD,US,Iowa,Madison,US.IA.MD,0,,
1.615501642536094,0.160201571811960,US.IA.MK,US,Iowa,Mahaska,US.IA.MK,0,,
1.612766591916799,0.159974546616282,US.IA.MI,US,Iowa,Marion,US.IA.MI,0,,
1.624281169552191,0.161642663932100,US.IA.MS,US,Iowa,Marshall,US.IA.MS,0,,
1.500792175864723,0.121276614515525,US.IA.ML,US,Iowa,Mills,US.IA.ML,0,,
1.521927965128064,0.136562511373267,US.IA.ME,US,Iowa,Mitchell,US.IA.ME,0,,
2.087672618731874,0.196896664945880,US.IA.MO,US,Iowa,Monona,US.IA.MO,0,,
1.437427157580038,0.119557549570448,US.IA.MR,US,Iowa,Monroe,US.IA.MR,0,,
1.422443748791481,0.116660965329937,US.IA.MG,US,Iowa,Montgomery,US.IA.MG,0,,
1.646416984592666,0.125870038549892,US.IA.MU,US,Iowa,Muscatine,US.IA.MU,0,,
1.640613929752831,0.164651466530802,US.IA.OB,US,Iowa,O'Brien,US.IA.OB,0,,
1.439676679309322,0.116219315792532,US.IA.OS,US,Iowa,Osceola,US.IA.OS,0,,
1.585879484462488,0.147283222652745,US.IA.PG,US,Iowa,Page,US.IA.PG,0,,
1.636268897799647,0.163805834290172,US.IA.PO,US,Iowa,Palo Alto,US.IA.PO,0,,
2.301178984049361,0.246104201670853,US.IA.PM,US,Iowa,Plymouth,US.IA.PM,0,,
1.639046924719319,0.164384246415443,US.IA.PC,US,Iowa,Pocahontas,US.IA.PC,0,,
1.776752819105967,0.165897791032126,US.IA.PK,US,Iowa,Polk,US.IA.PK,0,,
2.649261589379518,0.266058355512489,US.IA.PT,US,Iowa,Pottawattamie,US.IA.PT,0,,
1.645954000577866,0.164332247004212,US.IA.PW,US,Iowa,Poweshiek,US.IA.PW,0,,
1.562931217292492,0.148828530910942,US.IA.RI,US,Iowa,Ringgold,US.IA.RI,0,,
1.758605534081365,0.163339941114705,US.IA.SA,US,Iowa,Sac,US.IA.SA,0,,
1.784554071283190,0.131236479009493,US.IA.SC,US,Iowa,Scott,US.IA.SC,0,,
1.745965641351636,0.165166995347375,US.IA.SH,US,Iowa,Shelby,US.IA.SH,0,,
2.325914345275608,0.220257706063227,US.IA.SI,US,Iowa,Sioux,US.IA.SI,0,,
1.626472654601381,0.161637651602793,US.IA.ST,US,Iowa,Story,US.IA.ST,0,,
1.808437462481843,0.203850696828603,US.IA.TM,US,Iowa,Tama,US.IA.TM,0,,
1.572159239830220,0.148057038907493,US.IA.TY,US,Iowa,Taylor,US.IA.TY,0,,
1.431193424550470,0.118069922927616,US.IA.UN,US,Iowa,Union,US.IA.UN,0,,
1.529718860763846,0.134846197307320,US.IA.VA,US,Iowa,Van Buren,US.IA.VA,0,,
1.447003218322410,0.120734411265873,US.IA.WP,US,Iowa,Wapello,US.IA.WP,0,,
1.687254611791119,0.159691994777552,US.IA.WR,US,Iowa,Warren,US.IA.WR,0,,
1.632572042546112,0.159127871916592,US.IA.WS,US,Iowa,Washington,US.IA.WS,0,,
1.552098716200857,0.145545401772761,US.IA.WY,US,Iowa,Wayne,US.IA.WY,0,,
1.897492441724748,0.203547409867841,US.IA.WE,US,Iowa,Webster,US.IA.WE,0,,
1.439257114760279,0.117025906334286,US.IA.WB,US,Iowa,Winnebago,US.IA.WB,0,,
1.796834976846513,0.199868264755117,US.IA.WH,US,Iowa,Winneshiek,US.IA.WH,0,,
2.420094707850010,0.248857147350719,US.IA.WO,US,Iowa,Woodbury,US.IA.WO,0,,
1.440420105688142,0.116597352362959,US.IA.WT,US,Iowa,Worth,US.IA.WT,0,,
1.644699131864517,0.165561596390957,US.IA.WG,US,Iowa,Wright,US.IA.WG,0,,
1.507969292823042,0.134341312013149,US.KS.AL,US,Kansas,Allen,US.KS.AL,0,,
1.608081158404444,0.155125327171388,US.KS.AN,US,Kansas,Anderson,US.KS.AN,0,,
1.703789039387501,0.117842446098175,US.KS.AT,US,Kansas,Atchison,US.KS.AT,0,,
2.270868244546736,0.297758151633237,US.KS.AB,US,Kansas,Barber,US.KS.AB,0,,
1.974964951457862,0.240111285839696,US.KS.BT,US,Kansas,Barton,US.KS.BT,0,,
1.673498885734883,0.169251577998336,US.KS.BB,US,Kansas,Bourbon,US.KS.BB,0,,
1.591666374705987,0.155727511387320,US.KS.BR,US,Kansas,Brown,US.KS.BR,0,,
2.476835686381865,0.382934015238427,US.KS.BU,US,Kansas,Butler,US.KS.BU,0,,
1.846827149790443,0.208349634540218,US.KS.CS,US,Kansas,Chase,US.KS.CS,0,,
1.728493993695895,0.169480685493297,US.KS.CQ,US,Kansas,Chautauqua,US.KS.CQ,0,,
1.591388266154153,0.154852392378260,US.KS.CK,US,Kansas,Cherokee,US.KS.CK,0,,
2.143699005028172,0.277504999517171,US.KS.CN,US,Kansas,Cheyenne,US.KS.CN,0,,
2.074134383152981,0.259520633414351,US.KS.CA,US,Kansas,Clark,US.KS.CA,0,,
1.680887840221931,0.176866123144503,US.KS.CY,US,Kansas,Clay,US.KS.CY,0,,
1.818701781198404,0.194182456242034,US.KS.CD,US,Kansas,Cloud,US.KS.CD,0,,
1.685099617695992,0.175828001794489,US.KS.CF,US,Kansas,Coffey,US.KS.CF,0,,
1.849365027534241,0.207343431074608,US.KS.CM,US,Kansas,Comanche,US.KS.CM,0,,
2.196861672868936,0.296563406411501,US.KS.CL,US,Kansas,Cowley,US.KS.CL,0,,
1.609772867234396,0.156518494223937,US.KS.CR,US,Kansas,Crawford,US.KS.CR,0,,
1.991675824568491,0.243888487817847,US.KS.DC,US,Kansas,Decatur,US.KS.DC,0,,
2.005497721403776,0.228991384250524,US.KS.DK,US,Kansas,Dickinson,US.KS.DK,0,,
1.748902863485390,0.108164238799732,US.KS.DP,US,Kansas,Doniphan,US.KS.DP,0,,
1.613430546160356,0.128149613557691,US.KS.DG,US,Kansas,Douglas,US.KS.DG,0,,
1.813200689439431,0.164107557433911,US.KS.ED,US,Kansas,Edwards,US.KS.ED,0,,
1.736733909546685,0.171550378894321,US.KS.EK,US,Kansas,Elk,US.KS.EK,0,,
1.985088808099579,0.242938154908585,US.KS.EL,US,Kansas,Ellis,US.KS.EL,0,,
1.817329748273567,0.194506434610142,US.KS.EW,US,Kansas,Ellsworth,US.KS.EW,0,,
2.827221377116576,0.345295653189396,US.KS.FI,US,Kansas,Finney,US.KS.FI,0,,
2.224336634034617,0.291231243368630,US.KS.FO,US,Kansas,Ford,US.KS.FO,0,,
1.600500831844014,0.154675762629762,US.KS.FR,US,Kansas,Franklin,US.KS.FR,0,,
1.628878037026301,0.107319250723701,US.KS.GE,US,Kansas,Geary,US.KS.GE,0,,
2.191091756259245,0.287069019472643,US.KS.GO,US,Kansas,Gove,US.KS.GO,0,,
1.989931552535603,0.243515839300622,US.KS.GH,US,Kansas,Graham,US.KS.GH,0,,
1.569460213005698,0.151999149970664,US.KS.GT,US,Kansas,Grant,US.KS.GT,0,,
1.944811330266650,0.228738179069441,US.KS.GY,US,Kansas,Gray,US.KS.GY,0,,
1.823220496362563,0.207347378409704,US.KS.GL,US,Kansas,Greeley,US.KS.GL,0,,
2.266123407834471,0.305828161881299,US.KS.GW,US,Kansas,Greenwood,US.KS.GW,0,,
2.085372793080091,0.265871865275240,US.KS.HM,US,Kansas,Hamilton,US.KS.HM,0,,
1.863924166966407,0.210724113009820,US.KS.HP,US,Kansas,Harper,US.KS.HP,0,,
1.620059480300020,0.143483219737295,US.KS.HV,US,Kansas,Harvey,US.KS.HV,0,,
1.571420355340341,0.152376315354884,US.KS.HS,US,Kansas,Haskell,US.KS.HS,0,,
2.008874431725514,0.228205129753045,US.KS.HG,US,Kansas,Hodgeman,US.KS.HG,0,,
1.813137801813542,0.177864131559021,US.KS.JA,US,Kansas,Jackson,US.KS.JA,0,,
1.603645948784909,0.150079926291643,US.KS.JF,US,Kansas,Jefferson,US.KS.JF,0,,
2.022656010496747,0.250987733623630,US.KS.JW,US,Kansas,Jewell,US.KS.JW,0,,
1.529412675139435,0.128690530576992,US.KS.JO,US,Kansas,Johnson,US.KS.JO,0,,
1.953196927468988,0.230172942358735,US.KS.KE,US,Kansas,Kearny,US.KS.KE,0,,
2.015385239059198,0.229549361849386,US.KS.KM,US,Kansas,Kingman,US.KS.KM,0,,
1.786996201804682,0.190630151434033,US.KS.KW,US,Kansas,Kiowa,US.KS.KW,0,,
1.668407390096907,0.172680897201623,US.KS.LB,US,Kansas,Labette,US.KS.LB,0,,
1.757959950223206,0.192530832518101,US.KS.LE,US,Kansas,Lane,US.KS.LE,0,,
1.774672576965453,0.127020460018544,US.KS.LV,US,Kansas,Leavenworth,US.KS.LV,0,,
1.820713589315290,0.194039103066343,US.KS.LC,US,Kansas,Lincoln,US.KS.LC,0,,
1.629873937561078,0.161170091168311,US.KS.LN,US,Kansas,Linn,US.KS.LN,0,,
2.197705622039803,0.289093508061807,US.KS.LG,US,Kansas,Logan,US.KS.LG,0,,
1.944125174192975,0.228273292772744,US.KS.LY,US,Kansas,Lyon,US.KS.LY,0,,
2.149486469567142,0.254165096320086,US.KS.MN,US,Kansas,Marion,US.KS.MN,0,,
2.006032959761253,0.247440139395962,US.KS.MS,US,Kansas,Marshall,US.KS.MS,0,,
1.978923977712984,0.241000942044905,US.KS.MP,US,Kansas,McPherson,US.KS.MP,0,,
2.075217398901116,0.259848309167950,US.KS.ME,US,Kansas,Meade,US.KS.ME,0,,
1.606805140166556,0.157962422711304,US.KS.MI,US,Kansas,Miami,US.KS.MI,0,,
1.816752692416379,0.194988214878364,US.KS.MC,US,Kansas,Mitchell,US.KS.MC,0,,
1.654487982376980,0.170213221484605,US.KS.MG,US,Kansas,Montgomery,US.KS.MG,0,,
1.852964268865421,0.188687100768318,US.KS.MR,US,Kansas,Morris,US.KS.MR,0,,
1.761113692402144,0.191759789035494,US.KS.MT,US,Kansas,Morton,US.KS.MT,0,,
1.772951452087558,0.196383441041729,US.KS.NM,US,Kansas,Nemaha,US.KS.NM,0,,
1.575355151644978,0.153014073866136,US.KS.NO,US,Kansas,Neosho,US.KS.NO,0,,
2.195073225889229,0.287946830085249,US.KS.NS,US,Kansas,Ness,US.KS.NS,0,,
1.976344068176167,0.240927316090166,US.KS.NT,US,Kansas,Norton,US.KS.NT,0,,
1.768047500745563,0.193529103104975,US.KS.OS,US,Kansas,Osage,US.KS.OS,0,,
1.984008863238764,0.242920494540826,US.KS.OB,US,Kansas,Osborne,US.KS.OB,0,,
1.809184070850183,0.194121096755663,US.KS.OT,US,Kansas,Ottawa,US.KS.OT,0,,
2.034974175392206,0.199988344604205,US.KS.PN,US,Kansas,Pawnee,US.KS.PN,0,,
1.989108181424328,0.243270600945162,US.KS.PL,US,Kansas,Phillips,US.KS.PL,0,,
2.480049986648642,0.233580384183548,US.KS.PT,US,Kansas,Pottawatomie,US.KS.PT,0,,
1.803471646529103,0.194181305098673,US.KS.PR,US,Kansas,Pratt,US.KS.PR,0,,
2.213525465657710,0.291859006065419,US.KS.RA,US,Kansas,Rawlins,US.KS.RA,0,,
2.454870067128490,0.337588752192428,US.KS.RN,US,Kansas,Reno,US.KS.RN,0,,
1.821679936586940,0.196192247705667,US.KS.RP,US,Kansas,Republic,US.KS.RP,0,,
1.842802055959488,0.194615670360342,US.KS.RC,US,Kansas,Rice,US.KS.RC,0,,
2.544859785482201,0.169956768793724,US.KS.RL,US,Kansas,Riley,US.KS.RL,0,,
1.983487740225246,0.241811726845625,US.KS.RO,US,Kansas,Rooks,US.KS.RO,0,,
1.799249489383324,0.191933236887738,US.KS.RH,US,Kansas,Rush,US.KS.RH,0,,
1.978974896330175,0.241797508502036,US.KS.RS,US,Kansas,Russell,US.KS.RS,0,,
1.807167367771254,0.193452855492521,US.KS.SA,US,Kansas,Saline,US.KS.SA,0,,
1.759191325491679,0.193612673963020,US.KS.SC,US,Kansas,Scott,US.KS.SC,0,,
2.189880754416377,0.267240285603129,US.KS.SG,US,Kansas,Sedgwick,US.KS.SG,0,,
1.646659759332824,0.168761464520402,US.KS.SW,US,Kansas,Seward,US.KS.SW,0,,
1.766461786744612,0.149027380389149,US.KS.SN,US,Kansas,Shawnee,US.KS.SN,0,,
1.983148922442876,0.242275588030231,US.KS.SD,US,Kansas,Sheridan,US.KS.SD,0,,
2.181503993715082,0.285238346811684,US.KS.SH,US,Kansas,Sherman,US.KS.SH,0,,
1.992805313088811,0.244109601247801,US.KS.SM,US,Kansas,Smith,US.KS.SM,0,,
1.968711686709263,0.210635075687476,US.KS.SF,US,Kansas,Stafford,US.KS.SF,0,,
1.732214889537255,0.180435908000124,US.KS.ST,US,Kansas,Stanton,US.KS.ST,0,,
1.761882551274740,0.191624516501081,US.KS.SV,US,Kansas,Stevens,US.KS.SV,0,,
2.264012638317566,0.311253555897125,US.KS.SU,US,Kansas,Sumner,US.KS.SU,0,,
2.207669583225647,0.291196048761536,US.KS.TH,US,Kansas,Thomas,US.KS.TH,0,,
1.984530943794320,0.242633505465189,US.KS.TR,US,Kansas,Trego,US.KS.TR,0,,
2.132062050333981,0.214697860635367,US.KS.WB,US,Kansas,Wabaunsee,US.KS.WB,0,,
2.001295560280746,0.245713730504435,US.KS.WA,US,Kansas,Wallace,US.KS.WA,0,,
1.995167441738249,0.244815948846549,US.KS.WS,US,Kansas,Washington,US.KS.WS,0,,
1.754764461230261,0.192475156657122,US.KS.WH,US,Kansas,Wichita,US.KS.WH,0,,
1.567110412512603,0.151474419928396,US.KS.WL,US,Kansas,Wilson,US.KS.WL,0,,
1.491846215136803,0.134219499909288,US.KS.WO,US,Kansas,Woodson,US.KS.WO,0,,
1.010516264895818,0.042002690455110,US.KS.WY,US,Kansas,Wyandotte,US.KS.WY,0,,
1.414453013421427,0.108321303444071,US.KY.AD,US,Kentucky,Adair,US.KY.AD,0,,
1.667278153828262,0.091556778505543,US.KY.AL,US,Kentucky,Allen,US.KY.AL,0,,
1.277628348556386,0.054411819875050,US.KY.AN,US,Kentucky,Anderson,US.KY.AN,0,,
1.116270250268182,0.071804950519536,US.KY.BA,US,Kentucky,Ballard,US.KY.BA,0,,
1.860065415088415,0.131018921205658,US.KY.BN,US,Kentucky,Barren,US.KY.BN,0,,
1.849229750873724,0.075730079431354,US.KY.BH,US,Kentucky,Bath,US.KY.BH,0,,
1.630611774973998,0.094064314420430,US.KY.BL,US,Kentucky,Bell,US.KY.BL,0,,
1.136967418158064,0.068468026443175,US.KY.BO,US,Kentucky,Boone,US.KY.BO,0,,
1.500704689780034,0.077806894815905,US.KY.BU,US,Kentucky,Bourbon,US.KY.BU,0,,
0.941238875896693,0.043680733681866,US.KY.BD,US,Kentucky,Boyd,US.KY.BD,0,,
1.219056495588586,0.048197907723850,US.KY.BE,US,Kentucky,Boyle,US.KY.BE,0,,
1.230054548720778,0.056205466642139,US.KY.BK,US,Kentucky,Bracken,US.KY.BK,0,,
2.048286156707858,0.130768640642322,US.KY.BT,US,Kentucky,Breathitt,US.KY.BT,0,,
1.873201620324766,0.154535641506961,US.KY.BC,US,Kentucky,Breckinridge,US.KY.BC,0,,
1.479903351336533,0.079664313956585,US.KY.BI,US,Kentucky,Bullitt,US.KY.BI,0,,
1.879485346309594,0.113605463395451,US.KY.BR,US,Kentucky,Butler,US.KY.BR,0,,
1.590787661430641,0.091281958725724,US.KY.CD,US,Kentucky,Caldwell,US.KY.CD,0,,
1.333226700813884,0.106806919624643,US.KY.CW,US,Kentucky,Calloway,US.KY.CW,0,,
1.100069709591629,0.042601034651907,US.KY.CM,US,Kentucky,Campbell,US.KY.CM,0,,
1.104384411845603,0.052763364245176,US.KY.CE,US,Kentucky,Carlisle,US.KY.CE,0,,
1.036327270289747,0.036639740822358,US.KY.CL,US,Kentucky,Carroll,US.KY.CL,0,,
1.766169533091574,0.110028315533939,US.KY.CR,US,Kentucky,Carter,US.KY.CR,0,,
1.527035263927025,0.117195553319228,US.KY.CS,US,Kentucky,Casey,US.KY.CS,0,,
1.904995207756937,0.189595216645475,US.KY.CH,US,Kentucky,Christian,US.KY.CH,0,,
1.368016656986731,0.067536312186253,US.KY.CK,US,Kentucky,Clark,US.KY.CK,0,,
1.775237918245951,0.123304006353670,US.KY.CY,US,Kentucky,Clay,US.KY.CY,0,,
1.081831323161053,0.053335928234916,US.KY.CO,US,Kentucky,Clinton,US.KY.CO,0,,
1.814808278075701,0.098172713298822,US.KY.CT,US,Kentucky,Crittenden,US.KY.CT,0,,
1.348885299815904,0.081074130982438,US.KY.CU,US,Kentucky,Cumberland,US.KY.CU,0,,
1.972395185585450,0.125414442739911,US.KY.DA,US,Kentucky,Daviess,US.KY.DA,0,,
1.194063739296118,0.080924452294550,US.KY.ED,US,Kentucky,Edmonson,US.KY.ED,0,,
1.278321397696279,0.062231296853638,US.KY.EL,US,Kentucky,Elliott,US.KY.EL,0,,
1.548341046668511,0.067772430359069,US.KY.ES,US,Kentucky,Estill,US.KY.ES,0,,
1.438183736734888,0.075779678282547,US.KY.FA,US,Kentucky,Fayette,US.KY.FA,0,,
1.870284408276286,0.093869183040473,US.KY.FE,US,Kentucky,Fleming,US.KY.FE,0,,
1.771633740723191,0.104703632138060,US.KY.FO,US,Kentucky,Floyd,US.KY.FO,0,,
1.066405625407129,0.056623484168147,US.KY.FR,US,Kentucky,Franklin,US.KY.FR,0,,
1.689866011552866,0.059597876295622,US.KY.FU,US,Kentucky,Fulton,US.KY.FU,0,,
1.001368960778131,0.028186018240680,US.KY.GL,US,Kentucky,Gallatin,US.KY.GL,0,,
1.923997913000186,0.061891048546283,US.KY.GR,US,Kentucky,Garrard,US.KY.GR,0,,
1.107931838009477,0.070007834497473,US.KY.GT,US,Kentucky,Grant,US.KY.GT,0,,
1.540030510310602,0.145017748757331,US.KY.GV,US,Kentucky,Graves,US.KY.GV,0,,
2.113883802923364,0.134708066371338,US.KY.GY,US,Kentucky,Grayson,US.KY.GY,0,,
1.208057257911187,0.076073890401047,US.KY.GN,US,Kentucky,Green,US.KY.GN,0,,
1.475463162963140,0.094414678217266,US.KY.GU,US,Kentucky,Greenup,US.KY.GU,0,,
1.298224783744411,0.052046573603079,US.KY.HC,US,Kentucky,Hancock,US.KY.HC,0,,
2.119798895740422,0.166866122472198,US.KY.HN,US,Kentucky,Hardin,US.KY.HN,0,,
1.905868569893182,0.122303058792037,US.KY.HL,US,Kentucky,Harlan,US.KY.HL,0,,
1.461831357776489,0.082896865956586,US.KY.HS,US,Kentucky,Harrison,US.KY.HS,0,,
1.654679305063797,0.110043244757799,US.KY.HT,US,Kentucky,Hart,US.KY.HT,0,,
2.049622583138204,0.123123940246229,US.KY.HE,US,Kentucky,Henderson,US.KY.HE,0,,
1.477680070456515,0.077767059296416,US.KY.HY,US,Kentucky,Henry,US.KY.HY,0,,
1.242995644105726,0.066317421410594,US.KY.HA,US,Kentucky,Hickman,US.KY.HA,0,,
2.011623615072227,0.145834478232300,US.KY.HO,US,Kentucky,Hopkins,US.KY.HO,0,,
1.393760099835260,0.091599793044479,US.KY.JA,US,Kentucky,Jackson,US.KY.JA,0,,
1.568634711093404,0.105413106755938,US.KY.JF,US,Kentucky,Jefferson,US.KY.JF,0,,
1.195859034232446,0.046239288933992,US.KY.JS,US,Kentucky,Jessamine,US.KY.JS,0,,
1.359970862504857,0.069787825972643,US.KY.JO,US,Kentucky,Johnson,US.KY.JO,0,,
1.079026349277265,0.044122203505021,US.KY.KE,US,Kentucky,Kenton,US.KY.KE,0,,
1.484592783274472,0.093176352433388,US.KY.KT,US,Kentucky,Knott,US.KY.KT,0,,
1.617716498300998,0.101527216058208,US.KY.KX,US,Kentucky,Knox,US.KY.KX,0,,
1.592060703027859,0.069411975566181,US.KY.LR,US,Kentucky,Larue,US.KY.LR,0,,
2.136676039535505,0.116864975019485,US.KY.LU,US,Kentucky,Laurel,US.KY.LU,0,,
1.831603155863624,0.112170497690987,US.KY.LC,US,Kentucky,Lawrence,US.KY.LC,0,,
1.100049679891746,0.055528756021421,US.KY.LE,US,Kentucky,Lee,US.KY.LE,0,,
1.611987081327164,0.106459696828083,US.KY.LS,US,Kentucky,Leslie,US.KY.LS,0,,
1.683120465962739,0.089138572851591,US.KY.LT,US,Kentucky,Letcher,US.KY.LT,0,,
2.014615466665831,0.131846238271975,US.KY.LI,US,Kentucky,Lewis,US.KY.LI,0,,
1.411144453770437,0.088874678930660,US.KY.LN,US,Kentucky,Lincoln,US.KY.LN,0,,
1.592004139769852,0.088774005822734,US.KY.LV,US,Kentucky,Livingston,US.KY.LV,0,,
1.542881975906605,0.145361671410188,US.KY.LO,US,Kentucky,Logan,US.KY.LO,0,,
1.135730637914251,0.067462747304417,US.KY.LY,US,Kentucky,Lyon,US.KY.LY,0,,
1.966800163518745,0.117332800855634,US.KY.MD,US,Kentucky,Madison,US.KY.MD,0,,
1.519991640827159,0.082014457058453,US.KY.MF,US,Kentucky,Magoffin,US.KY.MF,0,,
1.483201600380991,0.091742750665641,US.KY.MN,US,Kentucky,Marion,US.KY.MN,0,,
1.207418700010455,0.089566093552504,US.KY.MH,US,Kentucky,Marshall,US.KY.MH,0,,
1.307477085558463,0.061350388229437,US.KY.MI,US,Kentucky,Martin,US.KY.MI,0,,
1.077209726274443,0.065763844999973,US.KY.MS,US,Kentucky,Mason,US.KY.MS,0,,
1.229273882258355,0.070009910050540,US.KY.MK,US,Kentucky,McCracken,US.KY.MK,0,,
1.844363282786847,0.112303055145205,US.KY.MR,US,Kentucky,McCreary,US.KY.MR,0,,
1.359637812479364,0.067602697392862,US.KY.ML,US,Kentucky,McLean,US.KY.ML,0,,
1.675115161618533,0.084833485288265,US.KY.MA,US,Kentucky,Meade,US.KY.MA,0,,
1.201655307144072,0.054742587738734,US.KY.ME,US,Kentucky,Menifee,US.KY.ME,0,,
1.547242533729738,0.067204092770816,US.KY.MC,US,Kentucky,Mercer,US.KY.MC,0,,
1.233448301258638,0.076139617814264,US.KY.MT,US,Kentucky,Metcalfe,US.KY.MT,0,,
1.406794931843420,0.086311083259173,US.KY.MO,US,Kentucky,Monroe,US.KY.MO,0,,
1.017471194586866,0.052831055242168,US.KY.MM,US,Kentucky,Montgomery,US.KY.MM,0,,
1.824338986571198,0.101959795348709,US.KY.MG,US,Kentucky,Morgan,US.KY.MG,0,,
1.951384386800697,0.126257985070812,US.KY.MU,US,Kentucky,Muhlenberg,US.KY.MU,0,,
2.299301284456699,0.112521766355207,US.KY.NE,US,Kentucky,Nelson,US.KY.NE,0,,
1.265646038988089,0.052264968200882,US.KY.NI,US,Kentucky,Nicholas,US.KY.NI,0,,
2.160049427799572,0.157553448896362,US.KY.OH,US,Kentucky,Ohio,US.KY.OH,0,,
1.053890725642571,0.052390821976902,US.KY.OL,US,Kentucky,Oldham,US.KY.OL,0,,
1.754883781394936,0.094634241784022,US.KY.OE,US,Kentucky,Owen,US.KY.OE,0,,
1.301692038218692,0.052249202991040,US.KY.OS,US,Kentucky,Owsley,US.KY.OS,0,,
1.212365469740299,0.075095000109784,US.KY.PN,US,Kentucky,Pendleton,US.KY.PN,0,,
2.176331182185942,0.089951742935615,US.KY.PR,US,Kentucky,Perry,US.KY.PR,0,,
2.559127966353330,0.208932621102561,US.KY.PI,US,Kentucky,Pike,US.KY.PI,0,,
1.128431425830041,0.047987080639222,US.KY.PO,US,Kentucky,Powell,US.KY.PO,0,,
1.882899815621411,0.177002152613635,US.KY.PU,US,Kentucky,Pulaski,US.KY.PU,0,,
0.931344496558946,0.026989475295859,US.KY.RB,US,Kentucky,Robertson,US.KY.RB,0,,
1.536729496086771,0.083459143237944,US.KY.RC,US,Kentucky,Rockcastle,US.KY.RC,0,,
1.767252802423915,0.076111106602284,US.KY.RW,US,Kentucky,Rowan,US.KY.RW,0,,
1.333417835256182,0.074251482921222,US.KY.RU,US,Kentucky,Russell,US.KY.RU,0,,
1.339601753745236,0.075934365002803,US.KY.SC,US,Kentucky,Scott,US.KY.SC,0,,
1.467195843994012,0.102581631812987,US.KY.SH,US,Kentucky,Shelby,US.KY.SH,0,,
1.070611280110409,0.061072291340299,US.KY.SI,US,Kentucky,Simpson,US.KY.SI,0,,
1.040040627461681,0.050953253493630,US.KY.SP,US,Kentucky,Spencer,US.KY.SP,0,,
1.478660549273570,0.072820938965502,US.KY.TA,US,Kentucky,Taylor,US.KY.TA,0,,
1.392644142205929,0.097903455967969,US.KY.TO,US,Kentucky,Todd,US.KY.TO,0,,
1.489891907118234,0.125630407319777,US.KY.TG,US,Kentucky,Trigg,US.KY.TG,0,,
0.897969949297537,0.041657138391481,US.KY.TM,US,Kentucky,Trimble,US.KY.TM,0,,
1.565267387722123,0.095206251361132,US.KY.UN,US,Kentucky,Union,US.KY.UN,0,,
1.756214359702084,0.143637288081595,US.KY.WR,US,Kentucky,Warren,US.KY.WR,0,,
